Category_Technology,Category_Office Supplies,Category_Furniture,City,Sales
1,0,0,phoenix,827.8425047212928
0,1,0,san jose,867.0922536704128
0,0,1,jacksonville,903.8799279308092
1,0,0,indianapolis,870.4404289563704
1,0,0,philadelphia,1041.3033073831275
1,0,0,chicago,849.4713269207343
1,0,0,san francisco,890.6419746475034
1,0,0,san antonio,977.6628465859992
0,1,0,philadelphia,917.7276870262516
0,0,1,,920.9626654078376
1,0,0,denver,864.1408393627098
0,0,1,phoenix,919.0123212969604
0,0,1,chicago,798.9299962488153
0,0,1,dallas,817.7973106438411
1,0,0,philadelphia,1026.9032781696303
0,1,0,fort worth,764.9867314211347
1,0,0,washington,828.6354253193006
0,1,0,houston,732.1974092301112
1,0,0,los angeles,898.4835707375587
0,1,0,houston,713.8744365685945
1,0,0,san diego,897.1020428421884
1,0,0,fort worth,815.0102852484474
0,0,1,,896.8697599204727
1,0,0,seattle,956.3104575487424
1,0,0,dallas,880.4194697616146
1,0,0,new york,1004.0659696820528
1,0,0,fort worth,826.8067303504586
1,0,0,seattle,922.2747247669416
1,0,0,san francisco,910.1102911790692
1,0,0,los angeles,935.5219756117012
1,0,0,austin,931.696540400464
0,0,1,columbus,811.5767414532902
0,0,1,san francisco,869.3627890773744
1,0,0,columbus,854.7665371797802
1,0,0,charlotte,882.3265300161759
0,0,1,san francisco,914.522577752172
0,0,1,denver,853.4047532161642
0,0,1,dallas,807.1431349515115
1,0,0,phoenix,969.9158596535162
0,1,0,phoenix,909.3415271456536
1,0,0,austin,1029.2110616399927
1,0,0,washington,874.2129654507694
0,1,0,houston,721.7320302761299
1,0,0,washington,942.2134227777516
1,0,0,seattle,902.735962705682
1,0,0,chicago,864.6400996746206
1,0,0,houston,864.1606615180965
0,0,1,columbus,887.7363359867601
0,0,1,san antonio,864.0600642779192
1,0,0,san diego,969.2999633468136
1,0,0,charlotte,960.572892274968
0,1,0,washington,799.4527673122076
1,0,0,san francisco,851.5955806811102
0,1,0,san antonio,869.4804706228277
1,0,0,indianapolis,830.1979197948456
1,0,0,jacksonville,916.964354884368
0,1,0,seattle,723.6715886870035
0,1,0,columbus,781.2407165658254
0,0,1,san francisco,858.4061595930739
0,1,0,san francisco,764.933708952882
1,0,0,phoenix,953.5112680449912
0,1,0,charlotte,884.1050418258891
1,0,0,phoenix,987.1634326272464
0,0,1,los angeles,858.0071554282544
0,0,1,washington,885.6221914039149
1,0,0,dallas,935.9131147790016
0,0,1,dallas,
0,1,0,houston,684.4834573526648
0,0,1,san francisco,824.6461892570574
0,1,0,austin,750.5437051971156
1,0,0,new york,871.843506936033
1,0,0,seattle,968.0876721152016
0,1,0,new york,820.5504354886609
0,0,1,san diego,874.1755274950486
0,1,0,charlotte,834.6267847163036
1,0,0,seattle,904.115214504426
1,0,0,dallas,984.5613738049336
1,0,0,jacksonville,968.3849301927288
1,0,0,denver,851.4852369699433
0,1,0,seattle,723.9026493463662
0,0,1,phoenix,1019.4048147764416
0,1,0,los angeles,766.5580020622946
1,0,0,san antonio,942.5037668799692
0,1,0,san jose,790.0641567153598
1,0,0,san francisco,882.8457634902921
1,0,0,san antonio,837.8608301673638
0,1,0,phoenix,800.905728200218
0,1,0,san francisco,752.7642250246425
0,1,0,washington,792.8502263507522
1,0,0,washington,864.1954912001298
1,0,0,san francisco,1034.6129553524545
0,0,1,san jose,974.6898662631038
0,1,0,columbus,837.7745522438718
1,0,0,san jose,993.1833769391096
0,1,0,indianapolis,777.8025991098442
1,0,0,columbus,939.4528661031346
1,0,0,los angeles,783.9389367531945
0,1,0,charlotte,839.8894508355968
0,0,1,fort worth,746.9752848825738
0,1,0,dallas,683.7855406850745
0,1,0,san antonio,777.5652632265845
1,0,0,charlotte,913.610619611528
1,0,0,san jose,1027.709804487181
1,0,0,dallas,882.5816014343462
0,0,1,san antonio,765.5017945087038
1,0,0,charlotte,986.7020764654236
0,0,1,dallas,777.3903290517412
0,0,1,indianapolis,817.1147615621363
0,1,0,washington,788.6860841749414
0,0,1,san antonio,828.4758805610135
0,0,1,austin,922.8679918569208
0,0,1,san diego,890.1036713373674
1,0,0,san antonio,907.7864502121532
0,1,0,denver,723.0187702734306
1,0,0,washington,869.1571208999899
1,0,0,jacksonville,887.0256966152448
0,0,1,san antonio,881.8260389016631
0,1,0,san diego,806.8113487549516
0,0,1,san antonio,806.3990108411514
1,0,0,philadelphia,964.5495484969445
0,0,1,dallas,844.3338831686708
1,0,0,fort worth,874.2567760407127
0,0,1,san antonio,860.4536872426041
0,0,1,san diego,845.6693505148244
1,0,0,indianapolis,837.0828736411322
1,0,0,indianapolis,842.2728797291205
0,0,1,charlotte,974.8080097956156
1,0,0,los angeles,855.6074687668704
1,0,0,san diego,924.5494798352072
1,0,0,indianapolis,801.1001061424204
1,0,0,fort worth,903.2366143084566
1,0,0,seattle,871.1933643493952
0,1,0,san jose,826.7193521259128
0,0,1,los angeles,863.7724269454139
1,0,0,los angeles,779.9625901031694
0,0,1,columbus,765.026147715723
0,1,0,charlotte,889.0454543630132
1,0,0,san antonio,966.7303048087514
0,1,0,jacksonville,816.5468657850179
1,0,0,columbus,886.9716481814783
1,0,0,houston,971.5192078967976
0,0,1,houston,825.5700139772381
1,0,0,seattle,845.7743541801063
1,0,0,chicago,923.2330898615778
1,0,0,new york,848.9482635795544
1,0,0,indianapolis,828.588118139546
1,0,0,san antonio,846.9533569810645
0,0,1,charlotte,900.4292778948176
0,1,0,phoenix,797.5252509773713
1,0,0,denver,886.8712302517089
1,0,0,san antonio,909.729223836734
0,0,1,columbus,761.9523043602633
1,0,0,los angeles,898.947833516924
0,0,1,chicago,871.6915630165703
1,0,0,indianapolis,945.113068602756
1,0,0,charlotte,881.5192269375993
1,0,0,san diego,881.0827287707974
1,0,0,seattle,833.5324850482822
1,0,0,san francisco,916.6775530424115
1,0,0,san antonio,845.5544795059607
1,0,0,dallas,930.9617523938828
0,1,0,philadelphia,933.1846456704776
0,0,1,seattle,888.9059358577537
0,1,0,seattle,762.1356303897171
1,0,0,columbus,847.2840283915552
1,0,0,columbus,857.1676388288652
1,0,0,columbus,935.253756993497
1,0,0,houston,766.0983862760361
1,0,0,houston,870.3062057934927
1,0,0,san francisco,852.3275619906985
1,0,0,san francisco,878.0289615707944
0,0,1,seattle,884.8071724016406
1,0,0,columbus,804.22768372173
0,1,0,new york,767.1129745557137
0,0,1,san jose,911.558144405988
1,0,0,washington,867.1303830850084
1,0,0,san jose,962.8409467417408
0,1,0,san jose,895.8329142354867
0,1,0,los angeles,780.4005221861714
1,0,0,san diego,938.2683468567632
1,0,0,new york,897.4919417031566
0,0,1,new york,845.3034281284176
1,0,0,houston,877.3919344605048
1,0,0,san antonio,930.1040199462574
1,0,0,dallas,873.5163670501495
0,0,1,charlotte,857.5526382680866
0,1,0,phoenix,926.85934004002
0,1,0,los angeles,887.7312804255145
1,0,0,austin,944.02964270032
1,0,0,seattle,920.8203925677122
0,0,1,denver,781.6193560487131
0,1,0,fort worth,728.9890108908351
0,0,1,austin,914.7657905668652
1,0,0,washington,1009.3727916024671
0,1,0,denver,838.7673505501432
0,0,1,indianapolis,886.2766795508808
1,0,0,phoenix,984.9385957171615
1,0,0,fort worth,819.1237459216015
1,0,0,washington,920.840782693002
0,0,1,new york,688.8896561480376
1,0,0,san jose,987.543732856572
1,0,0,san diego,974.8938968859592
0,0,1,san diego,877.5742127372429
1,0,0,denver,941.9686190140236
0,0,1,philadelphia,851.705616234669
0,1,0,jacksonville,874.0347828602607
1,0,0,san antonio,908.1144147582138
1,0,0,charlotte,1043.539138910161
1,0,0,DALLAS,929.0098436229636
1,0,0,san jose,1043.7035256027468
1,0,0,san jose,1016.7732755021598
1,0,0,san jose,1002.5967479509428
0,1,0,washington,837.3081876017536
0,1,0,charlotte,873.7739678741508
1,0,0,new york,911.1170857958632
0,0,1,indianapolis,813.8191024715563
1,0,0,columbus,845.7083395429253
0,1,0,denver,785.3473127682582
0,0,1,indianapolis,823.8372900449726
0,0,1,columbus,892.8487120451895
1,0,0,san diego,910.3872803892784
0,1,0,dallas,739.9654276007342
1,0,0,san diego,982.1504765080836
0,1,0,fort worth,768.1670543541771
0,0,1,indianapolis,774.4385430580475
0,1,0,denver,828.4522993367812
0,1,0,san antonio,
0,0,1,indianapolis,906.4416249382432
1,0,0,new york,863.9542698555316
1,0,0,phoenix,934.959210625783
0,1,0,philadelphia,818.6714194974746
0,0,1,los angeles,824.6547491856585
0,1,0,charlotte,851.6819936504063
0,1,0,phoenix,893.1500732267273
1,0,0,phoenix,912.531510037032
0,0,1,jacksonville,810.8331581305281
1,0,0,chicago,956.8328651621608
0,0,1,charlotte,774.4534379882009
1,0,0,philadelphia,997.0130296393766
0,0,1,san francisco,784.4791693612301
0,1,0,san francisco,758.7373930500564
1,0,0,charlotte,1042.168086881525
0,1,0,washington,772.5788272148365
0,0,1,fort worth,947.8538043142698
0,1,0,jacksonville,825.3406313622393
1,0,0,san jose,926.5163062617148
0,1,0,columbus,807.8869509832342
0,1,0,los angeles,859.4986207695335
1,0,0,chicago,898.0966339385128
1,0,0,dallas,867.2319547354329
1,0,0,austin,877.4471303685634
0,0,1,austin,895.8777038231873
0,0,1,san jose,1001.3808171102183
0,1,0,columbus,740.1641617230056
1,0,0,dallas,857.4089448197961
0,1,0,washington,818.6644607544756
0,0,1,san jose,948.9851264831487
1,0,0,dallas,812.5050182669622
1,0,0,phoenix,953.5691615215628
1,0,0,san diego,990.348484096654
1,0,0,austin,963.3239289267822
1,0,0,new york,952.5615502471558
0,1,0,san jose,942.3887897708602
1,0,0,new york,834.6169969735262
0,0,1,san antonio,851.2477473458234
0,0,1,columbus,862.8801778297772
1,0,0,phoenix,882.1156992292831
1,0,0,indianapolis,852.8475270357712
1,0,0,philadelphia,1000.3093180858727
0,0,1,charlotte,889.8874474401138
1,0,0,austin,991.4053539165424
1,0,0,san jose,937.991366206014
1,0,0,san francisco,868.4373941071831
1,0,0,san antonio,953.2092959370888
1,0,0,los angeles,971.4022466611636
0,0,1,jacksonville,808.4627690563539
0,0,1,denver,748.4319824280469
0,1,0,jacksonville,792.1371762127309
1,0,0,charlotte,994.3450801238458
1,0,0,philadelphia,936.963643542505
1,0,0,chicago,955.034436120878
0,0,1,los angeles,
1,0,0,washington,832.531593167609
1,0,0,phoenix,1055.585103954239
1,0,0,austin,1025.3271172305233
0,0,1,chicago,785.6285836942536
1,0,0,chicago,925.3570409845707
0,0,1,phoenix,876.207793130953
1,0,0,austin,1000.3788255846468
0,1,0,chicago,860.866221367634
0,0,1,fort worth,754.5581127184407
0,1,0,san diego,793.1114924912281
1,0,0,washington,843.2084454793666
1,0,0,san jose,981.2804197049318
0,0,1,los angeles,876.6667249650426
0,0,1,houston,796.5449994904839
1,0,0,seattle,813.9080282216661
1,0,0,denver,797.4494653186323
0,0,1,houston,756.8225634510585
1,0,0,washington,896.9948350126376
1,0,0,dallas,808.2444828095747
1,0,0,charlotte,925.3158540115506
1,0,0,philadelphia,916.3178623507156
0,0,1,houston,818.0652296813192
1,0,0,dallas,934.5871044690264
1,0,0,fort worth,872.707703321264
0,1,0,dallas,877.6751637952453
0,0,1,philadelphia,930.697425633702
1,0,0,denver,854.2927354411116
1,0,0,columbus,840.7913978984393
1,0,0,san francisco,909.1494858834664
1,0,0,chicago,830.6612024592775
0,1,0,phoenix,810.0511454115785
0,1,0,,747.6219258140542
0,0,1,columbus,818.788626893591
1,0,0,charlotte,945.994874863151
1,0,0,columbus,1012.7366948708612
1,0,0,dallas,888.4689976394822
1,0,0,san francisco,908.6460037487614
0,0,1,san antonio,838.4021643382085
0,0,1,columbus,983.2737263528109
1,0,0,philadelphia,926.8026109099628
0,1,0,san francisco,775.3145130793127
1,0,0,washington,918.9605353952164
1,0,0,san diego,930.117569915566
0,0,1,los angeles,789.3482052576273
1,0,0,san diego,921.3646188329406
1,0,0,new york,914.9842323210308
0,0,1,indianapolis,839.6009802148945
1,0,0,denver,892.0592113132891
1,0,0,phoenix,1068.284894454409
0,1,0,washington,782.5765046411509
1,0,0,charlotte,1010.782222927018
0,0,1,san antonio,744.7910998086058
1,0,0,san antonio,1009.2782450343616
0,0,1,seattle,851.2499702915128
0,1,0,seattle,754.5997182244676
0,0,1,los angeles,843.2385927648054
1,0,0,san francisco,932.1260934584016
0,1,0,columbus,831.7374262947408
0,0,1,seattle,843.2376305606265
0,1,0,dallas,808.0720985961735
0,1,0,columbus,766.8391492800201
0,0,1,,933.5813682111616
1,0,0,austin,972.3136496097804
1,0,0,san diego,935.0413003522796
1,0,0,phoenix,943.4517871104932
1,0,0,austin,982.1829154989788
1,0,0,phoenix,917.6726700057882
1,0,0,indianapolis,873.7309323935003
1,0,0,houston,819.2766314727422
0,1,0,san francisco,749.3168459224546
1,0,0,denver,823.7218600522594
0,0,1,los angeles,842.5987388515459
0,0,1,indianapolis,787.5764015005132
1,0,0,jacksonville,913.8143155371156
0,0,1,INDIANAPOLIS,817.9845979992759
0,1,0,san jose,918.7280224678964
0,0,1,seattle,843.7768823020201
0,1,0,denver,768.0343529266189
1,0,0,seattle,991.2960620306338
1,0,0,fort worth,843.0582250706183
1,0,0,columbus,865.7423864823282
1,0,0,charlotte,1031.1744212714173
1,0,0,seattle,850.1586559007542
1,0,0,seattle,963.768712136702
1,0,0,charlotte,959.15512546476
1,0,0,indianapolis,822.3349123728917
1,0,0,san antonio,961.2608164533802
1,0,0,jacksonville,881.4436847280339
0,0,1,los angeles,944.2143752668388
1,0,0,san jose,972.0578826036592
0,0,1,phoenix,912.6943004631142
0,1,0,chicago,742.6948739138314
0,0,1,denver,801.6617851500604
0,0,1,fort worth,801.3678096054996
1,0,0,jacksonville,960.5691180713712
0,1,0,chicago,786.4801283023244
1,0,0,philadelphia,1008.277537369302
1,0,0,columbus,884.9248497331084
0,0,1,houston,780.4523965992738
1,0,0,fort worth,883.5495461897966
0,0,1,denver,888.5373391863283
0,1,0,seattle,745.5803531880947
1,0,0,chicago,892.9740614968906
1,0,0,washington,943.8290700532727
0,1,0,philadelphia,832.2613611704701
1,0,0,charlotte,1017.1005662623666
1,0,0,washington,915.1585417288592
1,0,0,chicago,807.285966901794
0,1,0,jacksonville,849.5218234534841
0,1,0,denver,729.2940999718763
1,0,0,denver,876.9424944971882
1,0,0,HOUSTON,902.2070591326031
1,0,0,new york,941.0040594468672
1,0,0,los angeles,826.207524266964
1,0,0,fort worth,954.4301251562272
0,0,1,fort worth,885.896411384452
1,0,0,los angeles,955.596706018331
0,0,1,denver,827.073898179787
1,0,0,charlotte,949.215106002534
0,1,0,jacksonville,739.8409082923102
1,0,0,new york,799.807983095754
0,1,0,dallas,810.2268003117265
1,0,0,indianapolis,916.5715378081244
0,1,0,san jose,863.7689339070398
0,1,0,seattle,774.9512746809531
0,1,0,denver,762.4956418748941
0,0,1,san antonio,833.9805885141377
0,1,0,denver,760.0804847936619
0,0,1,san francisco,814.1117210718426
1,0,0,dallas,908.6019657238028
0,0,1,san jose,980.1934756609094
1,0,0,washington,894.4253187620255
1,0,0,washington,864.9767267657919
1,0,0,houston,900.4565355575967
1,0,0,philadelphia,973.9453156496404
1,0,0,,898.8674361827113
0,1,0,phoenix,827.1928019625433
0,0,1,dallas,802.6631288027537
0,0,1,jacksonville,794.5592579801546
1,0,0,san diego,896.7262104491678
0,1,0,phoenix,908.069828244856
0,1,0,austin,818.4126182355475
0,0,1,austin,796.7719979812844
0,0,1,fort worth,794.2742696575964
0,1,0,columbus,721.3135426378451
1,0,0,san diego,894.7794466428059
0,1,0,seattle,903.3434761996314
1,0,0,denver,814.5515274132061
1,0,0,jacksonville,925.6766965988824
1,0,0,jacksonville,889.9892372334505
1,0,0,seattle,916.6240331597376
1,0,0,san jose,942.536983348564
0,1,0,san antonio,874.0673166354177
0,0,1,seattle,869.3423670826672
0,1,0,jacksonville,816.7317696530873
1,0,0,columbus,884.9446979547282
0,1,0,san francisco,861.7980617818912
0,0,1,charlotte,949.0075805337468
1,0,0,los angeles,921.5452358132926
1,0,0,seattle,930.6322571395284
1,0,0,jacksonville,806.0011054130171
1,0,0,charlotte,980.3880251844348
0,0,1,fort worth,811.7988124800272
1,0,0,washington,927.4292088520396
1,0,0,indianapolis,828.9485501306859
0,0,1,seattle,858.0552879996023
0,0,1,chicago,918.192024768282
1,0,0,san jose,966.7142479784444
0,0,1,new york,764.4863101353305
1,0,0,philadelphia,1081.6970025515566
1,0,0,chicago,836.2226531445261
0,1,0,denver,707.0111006049316
0,1,0,houston,700.9819868851016
1,0,0,washington,905.383224697295
1,0,0,chicago,936.8889986828242
1,0,0,san diego,1008.0201506976316
0,1,0,san diego,820.7660064530576
1,0,0,san antonio,866.656315150239
1,0,0,los angeles,874.5027533992417
1,0,0,philadelphia,974.6792041364616
1,0,0,charlotte,969.9407514319652
1,0,0,san jose,1033.4149083356062
0,0,1,houston,735.1193154933619
1,0,0,fort worth,809.2261924027381
1,0,0,san jose,952.5095106419002
1,0,0,columbus,898.460207124555
1,0,0,dallas,855.8671866560439
0,0,1,austin,885.7958545424818
0,0,1,seattle,906.6873209653494
0,0,1,austin,935.5976528193944
1,0,0,indianapolis,814.7638611263961
1,0,0,los angeles,877.5145849573454
0,0,1,chicago,847.8408517361745
0,0,1,austin,
0,1,0,seattle,823.5366560459297
1,0,0,chicago,854.8100956874425
1,0,0,san francisco,917.1404138276343
0,0,1,austin,917.993223887754
0,0,1,austin,856.1322842695325
0,0,1,washington,787.1690146556464
1,0,0,austin,1034.3700499174938
1,0,0,denver,977.5660904043924
1,0,0,new york,793.6378906157307
0,1,0,phoenix,911.1561558000072
0,0,1,san jose,932.7808369392568
1,0,0,san jose,1072.114162823715
0,1,0,columbus,752.0744077955163
1,0,0,los angeles,947.9141900275188
0,1,0,houston,735.8678376821805
0,0,1,los angeles,917.070160523622
0,1,0,seattle,913.564393240968
0,0,1,fort worth,825.6532610489361
1,0,0,denver,802.0518808701054
0,1,0,phoenix,929.6936386465004
1,0,0,washington,897.2741084840222
1,0,0,los angeles,921.9016376679292
1,0,0,austin,1041.161930402934
0,0,1,seattle,791.1181765066788
1,0,0,philadelphia,937.190902758267
1,0,0,san jose,997.7132672504774
1,0,0,indianapolis,827.076078648709
0,1,0,austin,846.1995312256303
0,1,0,denver,822.7383847639052
1,0,0,indianapolis,885.6476782764292
0,0,1,houston,742.0586205417471
1,0,0,columbus,900.4017908787961
1,0,0,washington,930.9536603815984
0,1,0,houston,759.5769031258214
1,0,0,columbus,923.58992657418
0,1,0,houston,725.1494879908106
0,0,1,philadelphia,935.9939173241012
1,0,0,dallas,799.1617853710277
0,1,0,jacksonville,825.4866139831822
0,0,1,san diego,888.0065294737566
1,0,0,houston,786.4867139381333
1,0,0,phoenix,1035.0439630920232
0,1,0,philadelphia,901.5567177510457
0,0,1,PHOENIX,874.3662690956768
1,0,0,denver,891.8063798081379
0,0,1,san diego,820.7782333112913
0,0,1,dallas,785.6931177684887
0,1,0,san francisco,750.0384339921784
0,0,1,houston,750.5949098310023
0,0,1,dallas,849.8806422100587
0,0,1,san antonio,870.7262274906041
0,1,0,san diego,857.4110609584621
1,0,0,san francisco,758.0157061651886
1,0,0,denver,839.423030108351
1,0,0,san francisco,880.1297627038474
1,0,0,phoenix,961.6317144584428
1,0,0,denver,860.3385869291168
0,1,0,san antonio,827.4042647404702
0,1,0,philadelphia,877.4407333102168
0,1,0,denver,736.0601246427648
0,0,1,indianapolis,794.0226871156699
1,0,0,san jose,965.3590401510504
0,0,1,denver,834.2321660443039
0,1,0,austin,866.2548948657584
1,0,0,san francisco,859.7407549813279
0,0,1,san jose,876.0936842010377
0,1,0,austin,887.494777962608
1,0,0,chicago,909.8696355949568
0,0,1,chicago,875.5507118220319
0,0,1,seattle,823.4536959666002
0,1,0,austin,768.1158198179845
0,1,0,washington,788.0822397720483
0,1,0,seattle,762.2184074377105
1,0,0,san francisco,893.8314820139345
1,0,0,san antonio,923.4114943594516
1,0,0,san jose,995.6824832011044
1,0,0,washington,913.659942358991
1,0,0,san jose,1026.48174468227
1,0,0,fort worth,930.9659259320816
0,0,1,,854.2023212635785
1,0,0,seattle,813.5678632715674
1,0,0,houston,820.5229765582582
0,1,0,washington,839.4063043175661
0,0,1,indianapolis,821.4379778974071
1,0,0,chicago,980.9187305011744
0,1,0,los angeles,784.0507301407778
1,0,0,houston,966.6431517837042
0,0,1,new york,830.9245807365504
1,0,0,san francisco,878.0123359199331
0,0,1,new york,795.4166730195295
0,1,0,philadelphia,905.992698851014
1,0,0,san antonio,845.3473023606688
1,0,0,denver,831.5122135041637
1,0,0,jacksonville,891.370915891731
1,0,0,new york,768.1081605728976
1,0,0,san antonio,911.1282061999387
0,0,1,denver,895.0248261945139
1,0,0,fort worth,886.5977515244828
1,0,0,jacksonville,861.0977172751334
0,0,1,jacksonville,820.1062347286588
0,1,0,fort worth,781.8572707236265
1,0,0,columbus,854.4626432540567
0,1,0,jacksonville,817.4279899540971
0,1,0,washington,742.0512395741612
1,0,0,jacksonville,842.7853657246172
0,0,1,philadelphia,982.0397714404836
0,0,1,san jose,953.451988385154
1,0,0,washington,774.5785265284483
1,0,0,dallas,861.1570912897724
0,0,1,los angeles,905.1469589743488
0,1,0,san antonio,807.6929680034567
1,0,0,dallas,848.9725364110595
0,0,1,jacksonville,831.3727938892457
0,0,1,phoenix,914.5458703997048
0,1,0,new york,772.0182149255795
1,0,0,san francisco,894.8661661570062
0,1,0,san diego,812.5030110116268
0,0,1,new york,782.3190794617676
1,0,0,seattle,846.7420217424719
0,0,1,fort worth,760.5021986931297
0,0,1,new york,835.5749755228695
1,0,0,phoenix,988.1382765434272
1,0,0,seattle,850.9348416513673
1,0,0,charlotte,895.9940084904431
1,0,0,san jose,924.4340451914755
0,0,1,houston,871.1201771182799
0,0,1,new york,815.3445566992344
1,0,0,san diego,909.2957526687184
1,0,0,phoenix,919.1143510446682
0,0,1,los angeles,881.5852903292958
1,0,0,indianapolis,857.8332140813066
0,1,0,san antonio,779.6680560899038
1,0,0,indianapolis,812.454468640776
0,1,0,philadelphia,891.8923794808052
1,0,0,san francisco,912.1992577299724
1,0,0,phoenix,897.0859655763227
0,1,0,san francisco,860.3691094181477
1,0,0,seattle,865.9055812679151
0,1,0,seattle,686.762332598088
0,1,0,philadelphia,949.4317207914766
0,1,0,los angeles,797.8728900733322
0,1,0,indianapolis,785.7235300013677
0,0,1,houston,884.6143122669213
1,0,0,jacksonville,843.8689275311824
1,0,0,denver,882.9667724720665
0,0,1,los angeles,911.766417207494
1,0,0,los angeles,856.2744661697527
0,0,1,columbus,903.032841792038
1,0,0,san francisco,828.54201601406
1,0,0,washington,864.2317529108099
1,0,0,los angeles,849.233157287075
1,0,0,houston,885.7921458501285
0,0,1,denver,760.7302857542301
0,0,1,dallas,797.1345488471414
1,0,0,san antonio,872.051729317878
1,0,0,fort worth,804.9032034190082
0,1,0,jacksonville,755.65174414249
1,0,0,chicago,869.733417070578
0,1,0,fort worth,759.9892058490793
0,0,1,san francisco,838.1763435300757
0,0,1,columbus,796.6728444682868
1,0,0,dallas,860.1983346168454
0,1,0,fort worth,685.7207059138019
1,0,0,houston,816.0506614441424
0,1,0,san diego,808.911916518375
1,0,0,chicago,886.7178469692523
1,0,0,los angeles,911.613137910016
1,0,0,denver,797.6010094311149
0,1,0,san diego,841.3893632818854
0,1,0,indianapolis,770.1125115688773
1,0,0,fort worth,937.0083492590044
1,0,0,san antonio,841.2799530238547
1,0,0,dallas,871.1761545352151
0,1,0,jacksonville,845.5653192662845
0,0,1,columbus,815.1787063987168
0,1,0,columbus,734.3272089910325
0,1,0,san francisco,758.1969506914496
1,0,0,chicago,911.239532715171
1,0,0,san francisco,821.5955987319625
0,0,1,denver,792.3384801420733
0,0,1,washington,775.1965250244699
1,0,0,columbus,839.9532138151854
0,1,0,san diego,842.0800429916617
0,1,0,phoenix,839.2353611569774
0,0,1,denver,820.6517039132705
0,0,1,houston,738.8996392030157
0,0,1,columbus,871.4949295232167
0,0,1,charlotte,931.6337008070892
1,0,0,washington,930.9003983834436
0,0,1,philadelphia,902.6524792086368
0,1,0,philadelphia,895.4781330542271
1,0,0,chicago,911.1698458177248
1,0,0,san francisco,920.4947517352454
1,0,0,chicago,956.8894595367844
0,0,1,austin,828.8390849476336
1,0,0,chicago,880.73254589489
0,0,1,san jose,897.7072790161642
0,1,0,seattle,774.1155072554953
0,1,0,new york,855.6767254911506
1,0,0,charlotte,939.9893932753304
1,0,0,charlotte,1013.6413256258988
1,0,0,san jose,915.2958123401996
1,0,0,new york,931.975671902644
1,0,0,houston,849.8774135907878
0,1,0,chicago,757.8619742146886
0,1,0,phoenix,782.1622725903912
0,1,0,jacksonville,779.9658704575451
0,0,1,jacksonville,809.6623183682261
1,0,0,fort worth,952.383127781545
1,0,0,jacksonville,896.5832867851204
0,1,0,charlotte,841.1751796490519
1,0,0,fort worth,833.05766506912
1,0,0,phoenix,891.0052440023492
0,1,0,houston,827.1139565327921
0,1,0,san francisco,861.8139607758089
1,0,0,jacksonville,890.6540445165977
1,0,0,denver,967.9672699522832
0,1,0,denver,758.3449797634073
0,0,1,austin,966.821656420242
0,0,1,philadelphia,951.30806781009
1,0,0,dallas,849.2751025815384
0,1,0,new york,790.1179508873455
0,1,0,jacksonville,812.6362013627948
1,0,0,columbus,814.786631281047
1,0,0,philadelphia,987.3987770957108
1,0,0,new york,938.0472266176644
1,0,0,los angeles,868.4234941896564
1,0,0,austin,951.478921694554
0,0,1,chicago,766.5198209611818
0,1,0,san jose,843.8601078717907
1,0,0,philadelphia,952.7398299566416
1,0,0,philadelphia,1051.90812423468
1,0,0,washington,853.1405065425596
1,0,0,los angeles,876.4839373996504
1,0,0,san jose,963.3021719952465
0,0,1,philadelphia,837.6156979431578
0,1,0,indianapolis,646.0643075822111
0,1,0,columbus,710.8942381028444
0,0,1,phoenix,925.2051475796576
1,0,0,indianapolis,863.8661547094996
0,0,1,los angeles,896.4552560697292
1,0,0,dallas,801.981448382281
1,0,0,jacksonville,883.796840196037
1,0,0,denver,779.4088973884633
0,0,1,san antonio,879.366025468907
1,0,0,dallas,809.1050766733408
0,0,1,charlotte,908.831585152123
0,1,0,washington,779.319844483852
1,0,0,austin,942.440040829936
1,0,0,jacksonville,780.9024847623238
1,0,0,san francisco,982.1166372427334
0,1,0,seattle,773.1312063478566
1,0,0,denver,778.5246351288297
0,1,0,charlotte,909.0598000397936
1,0,0,san francisco,938.9284867135764
1,0,0,phoenix,943.8909549649708
0,1,0,austin,938.8124112779872
0,0,1,san francisco,811.9652031230684
0,1,0,seattle,806.7824294147488
0,1,0,fort worth,790.5400819711713
0,0,1,houston,876.6999109228254
0,0,1,indianapolis,716.8345311809733
1,0,0,houston,965.5902788862376
1,0,0,charlotte,1029.693634991294
0,1,0,san francisco,821.4727997272015
1,0,0,columbus,840.0173873747666
0,0,1,jacksonville,799.816562565818
1,0,0,chicago,886.3915664225314
1,0,0,san jose,992.6899998724144
0,1,0,san diego,838.2433999994641
0,0,1,philadelphia,930.9876372978068
0,1,0,columbus,801.5981381891185
1,0,0,indianapolis,754.7188703237731
0,1,0,denver,745.6947793047244
1,0,0,charlotte,901.8384101672444
0,0,1,san francisco,846.9730681601077
1,0,0,san francisco,964.3232848135232
1,0,0,new york,835.5656554662444
0,1,0,jacksonville,758.5355215013632
1,0,0,san jose,925.5241584378934
1,0,0,columbus,844.2046447237894
0,0,1,san jose,945.7026350421066
1,0,0,san jose,1007.3598590252368
0,0,1,washington,892.4600340063461
0,0,1,austin,861.7435299217735
0,0,1,charlotte,955.1969760330448
0,1,0,dallas,820.5184596422555
1,0,0,san francisco,981.6648174397588
1,0,0,columbus,833.4756032731096
1,0,0,denver,758.8210062564116
